country,age,gender,O_score,C_score,E_score,A_score,N_score,N_proxy,J_proxy,T_proxy,Impulsivity_Index,Emotional_Reactivity,Creative_Divergence,Social_Adaptability,cluster_kmeans,cluster_gmm,cluster_best
US,18,2,3.5,4.1,1.8,4.0,3.3,-0.6908720289379977,1.2022972906527667,0.5764664606232592,-1.0220742360448554,0.15554086990478708,-0.6964443372989443,-1.1144145768335942,0,2,0
PK,21,1,3.9,3.0,4.0,3.4,2.9,0.7289331275700105,-0.3618327543610637,-0.02617895458945499,-0.38256195932665626,-0.5896572910966431,0.6515547277933635,1.0626556479572415,1,1,2
US,35,2,3.8,2.4,3.0,3.5,3.2,0.22801266495868958,-1.067274213780509,-0.6503354022453154,1.3347213310551642,0.15074882191959443,0.5843518472298177,-0.16984496874592092,0,1,1
CA,18,1,3.8,3.9,2.8,4.3,3.5,0.16313747674343676,1.059344419298432,0.18402574783367925,-0.18555800707739245,0.5281399504055029,0.12184290029919254,0.06768189830483334,1,0,2
US,20,2,3.2,2.6,2.6,3.4,3.2,-0.9610048406821574,-0.8551756310870637,-0.39618611213395494,1.026382033101414,0.20260810542392704,-0.9905547683757061,-0.6887783626881602,0,2,0
BZ,25,2,3.7,4.2,2.9,3.5,3.5,0.019030549316006763,1.1527687314864918,1.0146968067049353,-0.6480669540080178,0.9430142184401633,-0.22286534842272743,-0.5156499013941795,1,0,0
PH,24,1,4.1,1.8,2.9,3.0,3.3,0.7252086354562339,-1.9801528072172843,-0.8596175818665147,2.52382769042327,0.6741337049481129,1.5259748040094545,-0.7893575179595037,0,1,1
CA,18,2,4.1,4.0,4.9,4.2,2.6,1.3739605176087617,1.148107282810377,0.34567324855891424,-2.7165238456159755,-1.7967969556518728,0.8476283485112044,2.9649202035333055,1,0,2
US,18,1,3.7,2.6,1.9,3.1,3.7,-0.305345391760257,-0.9588941980957288,-0.18874897811662472,2.346824360635696,1.6786282834712072,0.2704775283032727,-2.1010846743147233,0,1,1
BZ,22,2,4.2,4.3,3.3,4.2,3.4,1.0315035334217975,1.518114440354877,0.623178616717289,-1.0663250684917491,0.3159107684029785,1.0073330184608764,0.6011028672434426,1,0,2
AU,43,2,3.5,3.1,3.4,3.7,3.1,-0.17187052321597576,-0.13477846817089834,-0.14111429922066038,-0.008554677289817986,-0.21705821059592753,-0.3881050393451943,0.5147471040222631,0,2,1
US,41,1,3.3,3.6,4.8,3.2,3.8,-0.07083324877932096,0.30903584938882656,0.6671232044055153,1.0692163363738014,1.89085746547373,-1.0466876069936613,1.041755022277657,0,2,0
US,17,1,4.3,3.8,2.7,4.3,3.2,1.0134224903110955,0.9360087001169318,0.09152395844755407,-0.8236537546210861,-0.2641254461150661,1.4137091267735464,0.19723620356891647,1,0,2
BZ,1988,2,3.3,3.1,2.3,3.1,2.9,-0.8817731014699802,-0.34221560218822866,0.27375996881400033,-0.5367316083035314,-0.43407944058364545,-0.8925179580167864,-1.034771102329916,0,2,0
US,17,2,4.1,2.4,3.2,4.2,3.6,0.8225214177791131,-0.8252642240936234,-1.1343553816190863,2.3910751930825898,0.844087699416692,1.3409712252372046,0.33452447424724097,0,1,1
US,49,2,4.0,4.5,4.6,4.2,2.7,1.1001032137508258,1.7647858787178774,0.8081821954895394,-3.2232836249934937,-1.532708490145016,0.44125224019853443,2.5613177228049837,1,0,2
US,17,2,3.2,3.0,2.4,3.5,3.0,-1.0258800288974101,-0.3272598986915086,-0.09532466592856514,-0.11847349381979949,-0.37742810909411895,-1.1138904875572062,-0.6601437715943346,0,2,0
US,21,2,3.7,3.9,4.1,4.2,2.9,0.4082816786075232,1.024771563628877,0.25317145917278916,-1.7700888001185315,-1.004531559131304,-0.13036355903660235,1.8622380750404304,1,0,2
US,49,2,3.0,3.3,4.6,4.3,2.9,-0.6653420015997445,0.31933010420943164,-0.370984988483071,-0.8450709062572811,-1.0563908426356363,-1.710805195614923,2.4892967826747574,1,2,2
US,43,1,3.2,2.8,3.1,3.0,3.1,-0.7988168701440256,-0.7467956154022843,0.06540031199473523,0.45395426964080754,0.14595677393440062,-1.0522226279664562,-0.41465381127121403,0,2,0
US,30,2,2.9,4.0,1.9,3.4,2.9,-1.7177015640407138,0.8715244374539366,0.8988389392717953,-1.9242584490954067,-0.5896572910966431,-2.1788491635183442,-1.2079759395766048,0,2,0
US,25,2,3.7,2.6,3.0,4.3,3.3,0.05146814342363317,-0.5440199300610683,-1.0184975141859458,1.2904704986082693,-3.6980608210557264e-05,0.2704775283032727,0.4423856049931234,0,1,1
US,15,2,3.8,3.6,3.8,4.1,3.9,0.4875134178197005,0.6201915504148219,0.044811802353524666,1.3333048018806581,1.6882123794415937,0.2143446896853175,0.6591645982697093,0,0,1
US,14,2,3.3,3.5,4.8,4.1,2.6,-0.07083324877932096,0.4968558312333218,-0.04768998703260041,-1.9456756007316003,-1.7449376721475398,-1.0158536771982862,2.7703627506673287,1,0,2
US,25,1,4.1,3.0,1.1,3.9,3.1,0.14133194151895923,-0.18896847601328842,-0.37190751128500554,0.1456149716870572,-0.32077677760459256,1.1559676464649544,-1.799270832547984,0,1,1
US,26,2,4.0,2.9,5.0,3.9,3.0,1.2298535901813314,-0.3123041951947886,-0.4644093006711306,0.03569615515707564,-0.5848652431114493,0.9345951169245346,2.4968429410955015,1,1,2
PH,23,2,3.2,3.3,3.0,2.8,3.0,-0.831254464251652,-0.19926273083389423,0.6662006816035807,-0.5809824407504244,-0.014413124563790847,-1.206392276943331,-0.6164168636590204,0,2,0
US,17,1,4.1,3.0,2.9,2.9,2.5,0.7252086354562339,-0.534697032708839,0.3195496021060956,-1.4389158213540818,-1.3867147356024057,1.1559676464649544,-0.24197733991693604,1,1,2
US,20,1,4.0,3.7,3.0,3.4,2.7,0.581101708028804,0.5015172799094367,0.6213335711134204,-1.989926433178494,-1.1178342221103552,0.6879236785615345,0.13985559034047604,1,0,2
US,23,2,3.2,3.3,1.6,4.3,3.5,-1.285380781758421,0.31933010420943164,-0.370984988483071,0.739459886783858,0.5281399504055029,-1.206392276943331,-1.2298218660002211,0,2,0
US,16,2,3.8,3.7,2.3,3.3,3.5,0.0009495062053049008,0.46694442423988164,0.6904792824525305,0.12278129087635725,1.0467327854488286,0.18351075988994248,-1.3372660618944827,0,0,0
US,17,2,3.8,3.0,2.4,4.3,4.0,0.033387100312931295,-0.05067705333506825,-0.6484903566414459,2.5224111612487654,1.8485822779397851,0.3993482684575676,-0.760952054723803,0,1,1
US,21,2,3.1,3.7,3.0,4.1,3.2,-1.0077989857867093,0.743527269596322,0.1373135917396498,-0.6694841056442117,-0.16040687910640083,-1.5819344554606274,0.3487478662974046,0,2,0
US,59,2,4.1,3.3,2.1,2.8,3.2,0.46570788259522305,-0.19926273083389423,0.6662006816035807,-0.05280550973671094,0.5137638064499226,1.0634658570788296,-1.7479977661919255,0,1,1
NZ,24,2,4.2,3.8,3.3,4.0,2.8,1.0315035334217975,0.8322901331082667,0.2989610924648843,-1.8800076166485131,-1.1649014576294954,1.1615026674377515,0.9035978268080089,1,0,2
GB,18,2,3.4,3.0,2.4,3.2,3.5,-0.6727909858272967,-0.43097846570017373,0.1121124680887651,1.2019688337144827,1.098592068953161,-0.6094775688856153,-1.315572887376282,0,2,0
US,22,2,3.8,4.5,4.1,3.7,3.1,0.5848262001425796,1.5919216003701022,1.15391075218509,-2.166929762966068,-0.21705821059592753,-0.06316067847305756,1.2716242998668783,1,0,2
US,56,2,3.9,3.8,4.5,3.7,3.4,0.8911210981081423,0.7285715660996016,0.5063982264822144,-0.29547682360737393,0.5752071859246414,0.40488328943036356,1.4664459356790598,1,0,2
US,16,2,3.7,2.7,2.8,3.4,2.8,-0.01340704479161963,-0.7318399119055636,-0.30368432274782986,-0.18414147790288815,-0.8537457566034998,0.23964359850789768,-0.1556215766957566,0,1,1
CA,35,2,3.9,4.2,4.1,4.2,3.7,0.7613707216776368,1.3947787211733773,0.5306768273311644,-0.11989002299430429,1.1081761649235489,0.28154757024886345,1.2284257578239746,1,0,2
US,25,2,4.0,3.4,4.0,4.0,3.3,0.9054776491050678,0.33894725638226664,-0.0710460650796157,0.057113306793269425,0.15554086990478708,0.7804254679476595,1.2643423243923397,1,0,2
CA,35,2,4.2,1.9,3.0,4.3,3.0,0.9341907510989184,-1.4073699643315687,-1.6660100398888211,1.577392644925826,-0.7923023771287795,1.7473473335498766,0.6800652239492941,1,1,1
AU,28,2,3.8,3.0,1.6,4.0,3.8,-0.22611365254807958,-0.15439562034373336,-0.4410532226241157,1.9942342302350518,1.4759831974390694,0.3993482684575676,-1.7267979024780546,0,1,1
US,40,1,4.1,4.6,2.1,2.5,3.8,0.46570788259522305,1.3003830515169408,2.076161077640536,-0.4724801533949483,2.2538724500040583,0.6626247697389545,-2.4826534216259297,0,0,0
US,59,2,3.2,4.3,2.6,4.6,3.6,-0.9610048406821574,1.6564058630330971,0.34659577136084885,-0.5381481374780355,0.6366505653993619,-1.5147315748970813,0.0315011487902635,1,2,0
MY,26,2,4.1,1.8,3.9,4.2,3.6,1.0495845765324976,-1.5652785391826236,-1.6893661179358361,3.31609308694384,0.844087699416692,1.5259748040094545,1.091401670091856,0,1,1
US,17,1,3.8,2.6,4.1,3.8,3.7,0.5848262001425796,-0.7168842084088436,-0.6727689574903953,2.346824360635696,1.3156132989408793,0.5226839876390676,0.8826972011284238,0,1,1
US,17,2,3.6,4.5,4.9,4.4,2.7,0.4912379099334773,1.8339315900569875,0.669890772811319,-3.2232836249934937,-1.6364270571536812,-0.5675735971446484,3.0585579422290237,1,0,2
AU,40,2,3.8,3.5,3.7,4.1,2.7,0.4550758237120742,0.4968558312333218,-0.04768998703260041,-1.6815871352247436,-1.480849206640683,0.24517861948069253,1.501757760402305,1,0,2
US,48,2,2.8,3.9,3.1,3.5,3.1,-1.5049949562842544,0.7827615739419915,0.73719143854656,-1.241911869104818,-0.11333964358726227,-2.400221693058765,0.01750688459822411,0,2,0
AU,21,1,4.0,2.8,1.0,2.8,3.3,-0.06765017412372343,-0.8159413267413944,0.2036917346729556,0.9821312006545198,0.7778522719567781,0.9654290467199097,-3.0166027564569493,0,1,0
NZ,33,1,3.0,3.7,2.7,3.5,3.3,-1.2816562896446455,0.5360901355789918,0.5521878597743102,-0.40539564013735613,0.41483728742645,-1.8341409147964232,-0.5734474494742412,0,2,0
BZ,25,2,3.5,3.3,3.6,3.6,2.8,-0.10699533500072297,0.07732011452254632,0.1130349908906996,-1.109159371764138,-0.957464323612165,-0.44977289893594424,0.8822452111887225,1,0,2
US,41,2,2.8,3.4,2.5,3.7,2.8,-1.6996205209300126,0.23522868937360156,0.13639106893771452,-1.263329020741013,-1.0093236071164977,-2.2460520440818903,-0.2207011002503571,0,2,0
AU,56,1,4.2,4.6,4.8,4.5,2.2,1.518067445036193,1.991840164908042,0.6932468508583338,-4.697895601504651,-3.0087286681922962,0.9148312290747516,3.4329974659711073,1,0,2
US,46,2,3.5,3.9,3.7,3.7,3.5,-0.07455774089309655,0.8519072852811017,0.5989000158683396,-0.18555800707739245,0.8392956514314981,-0.6347764777081943,0.5222168864902994,1,0,0
GB,40,2,3.9,2.9,2.7,4.3,3.1,0.3072444041708677,-0.1740127725165684,-0.740992146027571,0.2997846206639323,-0.5282139116219228,0.6823886575887386,0.2764627432209735,1,1,1
AU,21,1,3.6,2.9,1.9,3.8,3.2,-0.48188991329531417,-0.3468770508643437,-0.39526358933202044,0.563873086170789,-0.0048290285934032146,-0.07423072041864823,-1.0999270018372254,0,2,0
US,21,1,3.4,2.2,4.0,2.4,2.8,-0.15378948010527466,-1.6942470645086143,-0.07473615628735375,0.5867067669814869,-0.33515292156017407,-0.3628061305226153,0.2775607958704222,0,2,1
PH,18,1,4.1,2.6,2.4,4.0,3.2,0.5630206649181021,-0.6477384970697334,-0.8110603801686156,1.026382033101414,-0.10854759560206846,1.2793033656464545,-0.38643615502901035,0,1,1
US,21,2,3.4,3.9,2.9,3.9,3.2,-0.5106030152891649,0.9210529966202118,0.4606085931901196,-0.9778234035979614,-0.05668831209773585,-0.8869829370439903,0.06775827425754155,1,2,0
US,29,1,3.9,2.5,3.8,3.5,3.4,0.6640579393547577,-0.9439384945990089,-0.5578336128591903,1.7087286130920014,0.6789257529333066,0.8057243767702387,0.5367044614866685,0,1,1
US,53,2,3.6,3.3,3.2,3.1,3.7,-0.060201189896171195,-0.09554416382522896,0.45876354758625015,1.2676368177975714,1.6786282834712072,-0.19756643960014825,-0.6954555963175801,0,2,0
US,40,1,4.2,3.8,1.9,2.6,3.7,0.5773772159150281,0.348270153734496,1.267001051212426,0.49678857291319634,1.9379247009928702,1.1615026674377515,-2.5332453701841615,0,0,0
US,21,2,3.2,3.5,3.5,4.4,3.3,-0.6690664937135201,0.6005743982419871,-0.25512712104993124,-0.09705634218360576,-0.05189626411254339,-1.2680601365340811,1.0694443126274509,1,2,0
US,46,2,4.0,3.1,2.8,2.3,3.1,0.5162265198135512,-0.6187984475446693,0.8269256595268815,-0.008554677289817986,0.5089717584647288,0.8729272573337845,-1.3440547265646918,0,1,1
US,17,2,4.1,2.1,1.9,3.8,3.7,0.4008326943799702,-1.3335628043163437,-1.1352779044210202,3.117672605520071,1.3156132989408793,1.4334730146233294,-1.4960597000975102,0,1,1
CA,35,1,4.2,2.5,2.4,3.8,3.6,0.73956518645316,-0.8402199275903438,-0.7652707468765205,2.236905544105715,1.0515248334340226,1.5623437547776267,-0.8762065919850135,0,1,1
IN,24,2,3.4,3.3,2.5,3.1,3.1,-0.6403533917196703,-0.09554416382522896,0.45876354758625015,-0.31689397524356766,0.09409749043006801,-0.7019793582717403,-0.976973554249854,0,2,0
CA,16,2,4.1,3.3,2.2,3.5,2.6,0.4981454767028494,0.04274725885299123,0.18218070222980975,-1.63733630277785,-1.4337819711215445,1.0634658570788296,-0.5594882403702824,1,0,2
PH,18,1,3.4,3.6,2.3,4.4,3.0,-0.705228579934923,0.7239101174234872,-0.16262533166380616,-1.0434913876810499,-0.8441616606331124,-0.7944811476578654,0.00962016727856646,1,2,2
US,22,2,4.0,3.8,4.5,4.0,2.9,1.0676656196431997,0.8322901331082667,0.2989610924648843,-1.6159191511416564,-0.9008129921226387,0.6570897487661596,2.121875051461007,1,0,2
US,21,2,3.7,2.8,3.4,4.4,3.1,0.18121851985413864,-0.2627756360285134,-0.9026396467528066,0.45395426964080754,-0.5800731951262557,0.20880966871252282,1.1197720782394764,1,1,1
US,17,1,4.2,3.1,4.2,3.7,2.8,1.3234418803904349,-0.13477846817089834,-0.14111429922066038,-0.8008200738103881,-1.0093236071164977,1.3773401760053765,1.6174292325151378,1,0,2
US,16,2,3.9,3.5,3.5,3.9,3.2,0.5667451570318787,0.42771011989421176,0.0906014356456196,-0.3611448076904613,-0.05668831209773585,0.4973850788164885,0.7165101564100691,1,0,2
US,20,2,3.0,2.5,5.0,4.0,3.2,-0.535591625169239,-0.7710742162512336,-0.9035621695547409,1.180551682078289,-0.10854759560206846,-1.464133757251923,2.4248220009652752,0,2,1
AU,15,2,3.0,2.1,1.8,3.6,3.8,-1.573594636613283,-1.4027085156554537,-0.9969864817428002,3.3817610710269266,1.6834203314563996,-1.3407980380704232,-1.8562758317894295,0,2,0
US,25,1,4.2,3.5,4.5,4.6,2.2,1.420754662713314,0.6697201095810971,-0.39341854372815105,-3.002029462759026,-3.0605879516966286,1.2540044568238766,3.1950536640687313,1,0,2
US,33,2,4.0,2.2,3.3,3.7,3.2,0.6784144903516831,-1.2447999408043984,-0.9736304036957855,1.6430606290089138,0.04703025491092919,1.1504326254921595,0.3273952506781181,0,1,1
PH,16,2,3.9,3.3,3.0,3.9,3.0,0.4045571864937467,0.18103868153121144,-0.09440214312663063,-0.5809824407504244,-0.5848652431114493,0.5590529384072386,0.33433666725374356,1,0,2
US,35,2,3.6,2.5,1.6,4.0,3.4,-0.5792026956181932,-0.7710742162512336,-0.9035621695547409,1.7087286130920014,0.4196293354116437,0.04910499876285179,-1.4098917438698269,0,1,1
US,22,1,4.0,2.4,4.5,3.7,3.1,1.0676656196431997,-0.9981285024413987,-0.7886268249235358,1.0706328655483075,-0.21705821059592753,1.0887647659014097,1.7041255546352303,1,1,1
ID,19,2,3.0,5.0,3.0,4.2,2.6,-1.1843435073217665,2.3814644746253775,1.2706911424201643,-4.258220335384726,-1.7967969556518728,-2.2349820021362983,0.9105392433836343,1,2,2
IN,15,1,3.2,3.2,2.8,4.0,3.5,-0.8961296524669048,0.09227581801926692,-0.25604964385186546,0.8936295357607325,0.6837178009185004,-1.1755583471479563,-0.19161451921682943,0,2,0
IN,16,2,3.7,3.3,3.9,4.1,3.5,0.3434064903922705,0.25018439287032146,-0.23269356580485062,0.739459886783858,0.6318585174141681,0.05464001973564775,1.084196070570025,1,1,1
US,58,2,3.0,3.9,3.5,4.4,3.2,-1.0221555367836346,1.0939172749679873,0.1148800364945688,-0.9778234035979614,-0.31598472961939894,-1.8958087743871732,1.1486708522795077,1,2,0
BZ,20,2,3.4,3.8,3.2,3.1,2.5,-0.4132902329662856,0.5211344320822713,0.9212724945168752,-2.672273013169082,-1.490433302611071,-0.8561490072486153,0.25526287950710336,1,0,2
IN,35,2,3.6,3.4,2.0,3.5,3.4,-0.4494523191876877,0.1660829780344914,0.27468249161593483,0.3212017723001261,0.6789257529333066,-0.22840036939552327,-1.4095511849709135,0,2,0
US,21,1,3.3,3.3,1.6,2.5,3.2,-1.1088362602233648,-0.3029812978425594,0.873637815620911,-0.05280550973671094,0.6693416569629203,-0.9541858176075363,-2.547920752174028,0,2,0
IN,20,2,3.9,2.9,3.5,3.9,3.1,0.5667451570318787,-0.3123041951947886,-0.4644093006711306,0.2997846206639323,-0.32077677760459256,0.6823886575887386,0.7957366960621262,1,1,1
US,34,1,3.9,2.1,2.4,2.4,3.8,0.20993162184798847,-1.8175827836901144,-0.16723794567347872,3.3817610710269266,2.3057317335083907,0.9290600959517386,-2.2447096197235537,0,1,1
US,21,1,4.0,3.8,4.3,3.6,3.3,1.0027904314279468,0.6939987104300466,0.5755439378213246,-0.5595652891142306,0.3629780039221173,0.6570897487661596,1.2429897087730528,1,0,2
LK,32,2,4.3,4.4,4.3,4.6,2.4,1.5324239960331174,1.7797415822145979,0.43909756074697437,-3.86137937253719,-2.5324110206829165,1.2287055480012963,2.8203499573804414,1,0,2
ID,19,1,3.1,3.1,3.0,3.1,3.0,-1.0077989857867093,-0.34221560218822866,0.27375996881400033,-0.2726431427966747,-0.16999097507678868,-1.3969308766883772,-0.35712044613735733,0,2,0
FR,19,2,3.8,3.7,3.3,4.2,3.5,0.32532544728156865,0.7781001252658772,0.06816788040053934,0.12278129087635725,0.5799992339098352,0.18351075988994248,0.5218763275913856,1,0,2
US,15,2,3.7,3.0,2.3,3.9,3.0,-0.1755950153297515,-0.18896847601328842,-0.37190751128500554,-0.11847349381979949,-0.5848652431114493,0.14714180912177272,-0.42254052859087204,0,1,1
ID,19,1,3.5,3.8,2.9,3.6,3.4,-0.3340584937541076,0.6939987104300466,0.5755439378213246,-0.29547682360737393,0.627066469428974,-0.6039425479128193,-0.3499912225682349,0,2,0
MX,17,1,4.1,2.6,2.5,2.5,3.8,0.5954582590257285,-1.1663313321130593,0.22612528991803615,2.6109128261425516,2.2538724500040583,1.2793033656464545,-2.050152166857578,0,1,1
US,19,1,3.1,3.9,3.3,4.2,2.8,-0.9104862034638301,1.024771563628877,0.25317145917278916,-2.034177265625388,-1.2686200246381607,-1.6436023150513772,1.0764621051557843,1,2,2
CN,20,2,1.9,2.4,3.0,4.2,2.6,-3.1263332442073937,-0.8252642240936234,-1.1343553816190863,-0.24980946198597476,-1.7967969556518728,-4.207570880150302,0.9105392433836343,0,2,0
US,24,1,4.0,1.8,1.4,4.4,3.3,0.062100202306781926,-1.4961328278435135,-1.8276575406140565,2.52382769042327,-0.05189626411254339,1.2737683446736596,-1.2011872749063954,0,1,1
MY,19,2,3.0,3.2,3.0,3.2,3.4,-1.1843435073217665,-0.18430702733717347,0.29711604686101534,0.6295410702538757,0.8345036034463043,-1.6799712658195483,-0.5875944655716974,0,2,0
GH,28,1,3.8,4.3,3.0,4.3,3.0,0.22801266495868958,1.552687296024432,0.5540329053781792,-2.1226789305191747,-0.7923023771287795,-0.0014928188823074562,0.6800652239492941,1,0,2
US,17,2,3.4,3.4,1.8,3.5,3.3,-0.8674165504730549,0.1660829780344914,0.27468249161593483,0.057113306793269425,0.41483728742645,-0.7328132880671153,-1.5465752727030324,0,2,0
PH,22,1,3.7,4.2,3.2,3.9,3.3,0.11634333163888597,1.291060154164712,0.7381139613484948,-1.1762438850217312,0.2074001534091197,-0.22286534842272743,0.31290767568174893,1,0,2
AE,32,2,3.1,3.4,3.6,3.6,2.7,-0.813173421140951,0.20065583370404647,0.20553678027682468,-1.5274174862478684,-1.2215527891190205,-1.489432666074502,0.9614717508407791,1,2,2
PH,1990,2,3.4,3.2,2.8,3.0,3.6,-0.5430406093967912,-0.25345273867628365,0.43540746953923565,1.1577180012675894,1.466399101468683,-0.6711454284763654,-1.1351624506077629,0,2,0
ID,19,1,3.0,3.0,3.3,3.3,3.0,-1.0870307249988873,-0.3964056100306188,0.042966756749655194,-0.11847349381979949,-0.2737095420854537,-1.6183034062287982,0.1401197732866813,0,2,0
PH,16,1,3.1,3.4,2.5,2.8,3.6,-1.169986956324841,-0.07592701165239407,0.7587024709897058,0.8493787033138396,1.5701176684773483,-1.489432666074502,-1.6324026700318017,0,2,0
DK,22,2,3.7,3.3,3.9,4.3,3.1,0.3434064903922705,0.31933010420943164,-0.370984988483071,-0.31689397524356766,-0.5282139116219228,0.05464001973564775,1.573966507526028,1,0,2
AU,19,2,3.7,3.0,4.3,4.3,3.2,0.473156866822776,-0.05067705333506825,-0.6484903566414459,0.4097034371939139,-0.2641254461150661,0.14714180912177272,1.927241222642323,1,1,1
GB,38,2,3.2,2.6,3.5,3.7,2.8,-0.6690664937135201,-0.7514570640783985,-0.6036232461512855,-0.029971828926013022,-1.0093236071164977,-0.9905547683757061,0.8605520366705222,0,2,1
PH,32,2,3.5,3.4,2.3,3.3,3.0,-0.5286840583998659,0.09693726669538122,0.4129739142941552,-0.7351520897272995,-0.2737095420854537,-0.4806068287313193,-0.9411333636341981,0,2,0
GB,15,2,3.2,2.7,1.8,3.8,3.6,-1.2205055935431683,-0.5935484892273435,-0.5802671681042703,1.9285662461519646,1.0515248334340226,-1.0213886981710811,-1.5249584741375408,0,2,0
AU,26,2,3.0,2.4,3.5,3.9,3.2,-1.0221555367836346,-0.9289827911022887,-0.9269182476017558,1.3347213310551642,-0.05668831209773585,-1.433299827456548,0.7165101564100691,0,2,0
MY,20,2,2.9,3.8,2.7,3.2,3.1,-1.4582008111797027,0.5557072877518263,0.852126783177765,-1.0877422201279427,0.04223820692573538,-2.117181303927594,-0.6742907876917902,0,2,0
US,25,2,3.6,3.9,2.4,4.4,3.2,-0.3197019427571823,1.0939172749679873,0.1148800364945688,-0.9778234035979614,-0.31598472961939894,-0.38257001837239835,-0.04070759833345956,1,0,2
DK,35,2,3.7,4.5,4.2,3.6,3.0,0.4407192727151497,1.557348744700547,1.2230564635242,-2.431018228472925,-0.4292873925984516,-0.31536713780885245,1.3725440140371359,1,0,2
IN,23,2,3.7,3.5,4.0,3.5,3.2,0.3758440844998969,0.28941869721599156,0.36718428100206,-0.3611448076904613,0.15074882191959443,-0.00702783985510233,0.9114081681749582,1,0,2
IN,21,2,4.1,3.1,1.6,4.0,2.7,0.3035199120570912,-0.031059901162233228,-0.3485514332379906,-1.0649085393172435,-1.4289899231363508,1.1251337166695794,-0.8553059663054285,1,1,2
ID,20,1,3.2,3.3,2.4,3.4,3.7,-1.0258800288974101,0.008174403183436152,0.25132641356891994,1.2676368177975714,1.5230504329582095,-1.206392276943331,-1.301161688332621,0,2,0
DE,25,1,3.8,3.7,3.8,4.1,2.5,0.4875134178197005,0.743527269596322,0.1373135917396498,-2.5181033641922075,-2.0090261376543967,0.18351075988994248,1.7683361533985065,1,0,2
